number,title,state,scope,categories,capabilities,assessment,sha,baseRefName,headRefName,mergedAt,url,files,reviewLevel
257,fix(installer): launch Pilot for preview channels,MERGED,main历史+dev历史,C; T,C10,Preview 安装后正确询问/启动 Pilot；移到自有发行脚本。,a533153fd70add4548892734877dffb5c4c4c148,main,codex/main-installer-followup,2026-09-15T02:07:40Z,https://github.com/CtriXin/multi-model-switch/pull/257,install.sh; tests/test_install_script_paths.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
258,feat(pi): bundle and inject the MMS /btw extension,MERGED,main历史+dev历史,P; R; D,C06; C13,Pi BTW 扩展继续供 Pi launcher 使用；DSH 若有等价旁问不搬 Pi 注入层，只迁隔离语义。,4bcb93bc7853bf55c4bf71e46acbfba1ac99cf52,dev,pi/btw-t3-mms-bundle,2026-09-15T13:37:43Z,https://github.com/CtriXin/multi-model-switch/pull/258,assets/pi-extensions/pi-btw/LICENSE; assets/pi-extensions/pi-btw/NOTICE; assets/pi-extensions/pi-btw/README.md; assets/pi-extensions/pi-btw/SOURCE.json; assets/pi-extensions/pi-btw/THIRD-PARTY-NOTICES.md; assets/pi-extensions/pi-btw/VERSION; assets/pi-extensions/pi-btw/index.ts; docs/MMS_USER_PREFERENCES.md; mms_core.py; mms_pi_support.py; mms_web/launch_worker.py; scripts/regression_fresh_user_gate.py; scripts/sync_pi_btw.py; tests/test_pi_launcher.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
259,feat(web): route /btw side questions through native Pi extension,MERGED,main历史+dev历史,P; D; T,C13,Pi BTW_EVENT 映射可随 Pi Web driver 退役；脱敏/取消/主队列隔离必须保留。,a035c667a2843af30b2c3e93668cf4326cf3666c,dev,claude/btw-t2-host-contract,2026-09-15T13:40:41Z,https://github.com/CtriXin/multi-model-switch/pull/259,.ai/regression-reports/2026-09-11-btw-pilot-ui.md; apps/mms-web/src/SideQuestions.tsx; apps/mms-web/src/side-questions.ts; apps/mms-web/tests/side-questions.test.mjs; docs/mms-web/API.md; docs/mms-web/HANDOFF-BTW.md; mms_web/drivers/pi_rpc.py; mms_web/sessions.py; mms_web/side_question_model.py; mms_web/side_questions.py; mms_web_static/assets/index-D6zrP1d0.js; mms_web_static/build.json; mms_web_static/index.html; tests/fixtures/pi_ext/fake-btw.ts; tests/test_mms_web_btw_context.py; tests/test_mms_web_btw_native.py; tests/test_mms_web_session_heartbeat.py; tests/test_mms_web_sessions_pi_driver.py; tests/test_mms_web_sessions_service.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
260,fix(installer): skip obsolete preview setup hint when launching Web,MERGED,main历史+dev历史,C; D,C10,安装提示清理；新发行包不用复制历史文案分支。,ca6c09eb4163e9c8f5063f68d591c1c11170dab0,main,codex/main-installer-followup,2026-09-15T02:22:03Z,https://github.com/CtriXin/multi-model-switch/pull/260,install.sh,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
261,[准备] release: 5.0.0 预览（Bot 工作台 + 4.21.x Windows 修复）,CLOSED,不在两线祖先中,H; D,C24,旧 Preview 发布准备因冲突被 #263 替代，无独立能力。,,dev-pre,claude/dev-pre-5.0,,https://github.com/CtriXin/multi-model-switch/pull/261,.ai/regression-reports/2026-09-14-v4213-windows-utf8-session-poll.md; .ai/regression-reports/2026-09-14-v4215-windows-workspace-picker.md; .github/workflows/windows-acceptance.yml; AGENT.md; README.en.md; README.md; apps/mms-web/DESIGN.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/Bot.tsx; apps/mms-web/src/BotStudio.tsx; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/bot-presets.ts; apps/mms-web/src/bot.css; apps/mms-web/src/types.ts; apps/mms-web/tests/bot-presets.test.mjs; docs/RELEASE_CHANNELS.md; docs/mms-web/BOTS.md; docs/mms-web/CLAUDE-CONTINUATION.md; docs/mms-web/GETTING-STARTED.md; docs/mms-web/RELEASE-v4.21.0.md; docs/mms-web/RELEASE-v4.21.1.md; docs/mms-web/RELEASE-v4.21.12.md; docs/mms-web/RELEASE-v4.21.14.md; docs/mms-web/RELEASE-v5.0.0.md; docs/mms-web/WINDOWS-CONTRIBUTING.md; docs/mms-web/WINDOWS-PI-FIX-HANDOFF.md; docs/mms-web/bot-work/README.md; docs/mms-web/bot-work/T1c-create-in-chat.md; docs/mms-web/bot-work/T1d-guide-on-bots.md; mms_launchers.py; mms_pi_support.py; mms_version.py; mms_web/artifact_preview.py; mms_web/bot_coordinator.py; mms_web/bot_executor.py; mms_web/bots.py; mms_web/catalog.py; mms_web/catalog_worker.py; mms_web/drivers/launch_bridge.py; mms_web/drivers/pi_rpc.py; mms_web/model_settings.py; mms_web/model_settings_worker.py; mms_web/server.py; mms_web/service.py; mms_web/session_actions.py; mms_web/sessions.py; mms_web/skills.py; mms_web/workspace_search.py; mms_web_static/assets/index-BCx54wPO.js; mms_web_static/assets/index-D5zJ5hOy.css; mms_web_static/assets/index-DY6M0OD5.js; mms_web_static/assets/index-nQv9IR0e.css; mms_web_static/build.json; mms_web_static/index.html; package.json; tests/test_mms_bot_coordinator.py; tests/test_mms_bot_runtime.py; tests/test_mms_bot_transport.py; tests/test_mms_web_artifact_history.py; tests/test_mms_web_bots.py; tests/test_mms_web_server.py; tests/test_mms_web_service.py; tests/test_mms_web_sessions_launch.py; tests/test_mms_web_sessions_pi_driver.py; tests/test_mms_web_sessions_service.py; tests/test_mms_web_starter_skills.py; tests/test_mms_web_windows_encoding.py; tests/test_mms_web_windows_workspace_picker.py; tests/test_mms_web_workspace_search.py; tests/test_pi_launcher.py; tests/test_windows_launcher_process.py; tests/test_windows_session_guard.py; walls.md,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
262,dev: 撤销 Bot 合并，dev 保持 4.21.x 稳定线（重做 #255）,MERGED,main历史+dev历史,H; T,C16; C21,明确撤销 Bot 到稳定线的落入；是历史产品边界，不能用 ancestor 判定功能仍在。,6177556bf0a877d143cf368c5546a25d3423d595,dev,claude/dev-4.21-no-bot,2026-09-15T07:03:12Z,https://github.com/CtriXin/multi-model-switch/pull/262,.gitignore; apps/mms-web/DESIGN.md; apps/mms-web/src/App.tsx; apps/mms-web/src/Bot.tsx; apps/mms-web/src/BotArtifactPreview.tsx; apps/mms-web/src/BotCommunications.tsx; apps/mms-web/src/BotMemoryPanel.tsx; apps/mms-web/src/BotPlan.tsx; apps/mms-web/src/BotStudio.tsx; apps/mms-web/src/HelpGuide.tsx; apps/mms-web/src/ModelExplorer.tsx; apps/mms-web/src/SettingsPage.tsx; apps/mms-web/src/bot-artifact-preview.ts; apps/mms-web/src/bot-communications.css; apps/mms-web/src/bot-memory.css; apps/mms-web/src/bot-plan.css; apps/mms-web/src/bot-visual-system.ts; apps/mms-web/src/bot.css; apps/mms-web/src/channel-models.css; apps/mms-web/src/guide.css; apps/mms-web/src/preview.ts; apps/mms-web/src/release-notes.ts; apps/mms-web/src/semver-sort.ts; apps/mms-web/src/studio.css; apps/mms-web/src/styles.css; apps/mms-web/src/types.ts; apps/mms-web/tests/bot-visual-system.test.mjs; apps/mms-web/tests/release-notes.test.mjs; apps/mms-web/tests/settings-runtime-updates.test.mjs; docs/RELEASE_CHANNELS.md; docs/mms-web/BOT-POSITIONING.md; docs/mms-web/BOT-ROADMAP.md; docs/mms-web/BOTS.md; docs/mms-web/BROWSER-PROVIDERS.md; docs/mms-web/CLAUDE-CONTINUATION.md; docs/mms-web/GETTING-STARTED.md; docs/mms-web/RELEASE-v4.21.12.md; docs/mms-web/RELEASE-v4.21.14.md; docs/mms-web/bot-work/README.md; docs/mms-web/bot-work/T1-ui-visual-system.md; docs/mms-web/bot-work/T2-coordinator-plan.md; docs/mms-web/bot-work/T3-resilience-and-notify.md; docs/mms-web/bot-work/T4-landing-governance.md; docs/mms-web/design/bot-chat-v2-reference.png; docs/mms-web/design/t1/01-light-mode.png; docs/mms-web/design/t1/02-dark-mode.png; docs/mms-web/design/t1/03-accent-cyan-dark.png; docs/mms-web/design/t1/04-accent-orange-light.png; docs/mms-web/design/t1/05-width-1024px.png; docs/mms-web/design/t1/06-width-400px.png; docs/mms-web/design/t1/07-bot-card-hover.png; docs/mms-web/design/t1/07b-bot-card-menu.png; docs/mms-web/design/t1/08-composer-schedule.png; docs/mms-web/design/t1/09-bot-onboarding.png; docs/mms-web/design/t1/10-bot-onboarding-all-selected.png; docs/mms-web/design/t1/10-bot-onboarding-selected.png; docs/mms-web/design/t1/11-sidebar-footer-spacing.png; docs/mms-web/design/t1/bot_editor_dialog_dark.png; docs/mms-web/design/t1/bot_editor_dialog_light.png; docs/mms-web/design/t1/bot_list_4_states.png; docs/mms-web/design/t1/chat_viewport_1440.png; docs/mms-web/design/t1/chat_viewport_1920.png; docs/mms-web/design/t1/chat_viewport_2560.png; docs/mms-web/design/t1/collaboration_panel.png; docs/mms-web/design/t1/composer_focused.png; docs/mms-web/design/t1/composer_popover_custom.png; docs/mms-web/design/t1/composer_popover_presets.png; docs/mms-web/design/t1/composer_scheduled.png; docs/mms-web/design/t1/composer_unfocused.png; docs/mms-web/design/t2/final-conclusion.png; docs/mms-web/design/t2/plan-block-dark-tokens.png; docs/mms-web/design/t2/plan-block-delegate.png; docs/mms-web/design/t2/plan-proposed-actions.png; docs/mms-web/design/t2/task_04438b1016e04447.json; docs/mms-web/design/t2/task_4c93fc74374a41ab.json; docs/mms-web/design/t2/task_587d819ee4b946f6.json; docs/mms-web/design/t2/task_e69d99d11c3442d7.json; docs/mms-web/design/t3/00-bot-page.png; docs/mms-web/design/t3/01-notify-section.png; docs/mms-web/design/t3/flaky.log; docs/mms-web/design/t3/retry-timeline.log; docs/mms-web/design/t3/webhook.log; mms_web/bot_client.py; mms_web/bot_communications.py; mms_web/bot_computer.py; mms_web/bot_coordinator.py; mms_web/bot_executor.py; mms_web/bot_memory.py; mms_web/bot_notify.py; mms_web/bot_retry.py; mms_web/bots.py; mms_web/browser_provider.py; mms_web/server.py; mms_web/updates.py; mms_web_static/assets/index-DCUlfPaR.js; mms_web_static/build.json; mms_web_static/index.html; tests/test_bot_memory.py; tests/test_mms_bot_client.py; tests/test_mms_bot_computer.py; tests/test_mms_bot_coordinator.py; tests/test_mms_bot_notify.py; tests/test_mms_bot_retry.py; tests/test_mms_bot_runtime.py; tests/test_mms_bot_transport.py; tests/test_mms_web_bots.py; tests/test_mms_web_updates.py; tests/test_mms_web_windows_imports.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
263,[准备] release: 5.0.0 预览（Bot 工作台）,MERGED,dev历史,H,C24,5.0 Preview 版本与 bundle 准备；按 Bot 功能 PR 去重。,9306f6dc94fe7d83aa2476160c9363ec2b8b4579,dev-pre,claude/dev-pre-5.0.0,2026-09-15T15:37:01Z,https://github.com/CtriXin/multi-model-switch/pull/263,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v5.0.0.md; mms_version.py; mms_web_static/assets/index-hHGvJ20D.js; mms_web_static/build.json; mms_web_static/index.html; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
264,release: 4.22.0 · /btw 旁问,MERGED,main历史+dev历史,H,C24,4.22 BTW 发布包装；其版本不一致问题由 #266 修复。,1f7b989df4265dddfe4042e1bb1c7515f338a208,dev,claude/release-v4.22.0,2026-09-15T13:52:49Z,https://github.com/CtriXin/multi-model-switch/pull/264,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.22.0.md; mms_web_static/build.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
265,feat(web): Bot 工作台收尾（T3d-ui / T2c / T1f）并整合 dev 4.22.0 与 /btw,MERGED,dev历史,P; D; T,C16; C17,真实等待提问卡、计划状态和最多三问 Bot 引导保留；可用 DSH UI 插件补业务层。,e90294b199289e02c93886b85f29b9509ccb1171,dev-pre,codex/stride-370e87ec37e741df,2026-09-15T15:23:17Z,https://github.com/CtriXin/multi-model-switch/pull/265,.ai/regression-reports/2026-09-11-btw-pilot-ui.md; apps/mms-web/DESIGN.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/Bot.tsx; apps/mms-web/src/BotPlan.tsx; apps/mms-web/src/BotPresetPanel.tsx; apps/mms-web/src/BotStudio.tsx; apps/mms-web/src/SideQuestions.tsx; apps/mms-web/src/bot-plan.css; apps/mms-web/src/bot-presets.ts; apps/mms-web/src/bot-visual-system.ts; apps/mms-web/src/bot.css; apps/mms-web/src/side-questions.ts; apps/mms-web/src/types.ts; apps/mms-web/tests/bot-plan-alignment.test.mjs; apps/mms-web/tests/bot-presets.test.mjs; apps/mms-web/tests/bot-visual-system.test.mjs; apps/mms-web/tests/bot-wait-controls.test.mjs; apps/mms-web/tests/bot-waiting-status.test.mjs; apps/mms-web/tests/side-questions.test.mjs; assets/pi-extensions/pi-btw/LICENSE; assets/pi-extensions/pi-btw/NOTICE; assets/pi-extensions/pi-btw/README.md; assets/pi-extensions/pi-btw/SOURCE.json; assets/pi-extensions/pi-btw/THIRD-PARTY-NOTICES.md; assets/pi-extensions/pi-btw/VERSION; assets/pi-extensions/pi-btw/index.ts; docs/MMS_USER_PREFERENCES.md; docs/RELEASE_CHANNELS.md; docs/mms-web/API.md; docs/mms-web/HANDOFF-BTW.md; docs/mms-web/RELEASE-v4.21.12.md; docs/mms-web/RELEASE-v4.21.14.md; docs/mms-web/RELEASE-v4.22.0.md; docs/mms-web/bot-work/T1f-conversational-wizard.md; docs/mms-web/design/t1f/t1f_1_step1_greeting_and_question.png; docs/mms-web/design/t1f/t1f_2_step2_work_report.png; docs/mms-web/design/t1f/t1f_3_step3_work_autonomy.png; docs/mms-web/design/t1f/t1f_4_naming_card.png; docs/mms-web/design/t1f/t1f_5_finished_summary_sidebar_header.png; docs/mms-web/design/t1f/t1f_6_preset_panel_opened.png; docs/mms-web/design/t1f/t1f_7_delete_extra_saved.png; docs/mms-web/design/t1f/t1f_7_preset_panel_saved.png; docs/mms-web/design/t1f/t1f_8_quit_with_E_no_preset.png; docs/mms-web/design/t1f/t1f_8_skipped_wizard_reopen_chat.png; docs/mms-web/design/t2c/t2c_1_plan_desktop.png; docs/mms-web/design/t2c/t2c_2_plan_narrow_400px.png; docs/mms-web/design/t3d/t3d_1_question_card_active.png; docs/mms-web/design/t3d/t3d_2_legacy_task_no_question.png; docs/mms-web/design/t3d/t3d_3_reply_recovered.png; docs/mms-web/design/t3d/t3d_4_narrow_400px.png; mms_core.py; mms_pi_support.py; mms_web/drivers/pi_rpc.py; mms_web/launch_worker.py; mms_web/sessions.py; mms_web/side_question_model.py; mms_web/side_questions.py; mms_web_static/assets/index-BQc-MtQj.css; mms_web_static/assets/index-CS_ZtXl3.js; mms_web_static/assets/index-DlF89tjb.css; mms_web_static/assets/index-X3DvnDEW.js; mms_web_static/build.json; mms_web_static/index.html; scripts/regression_fresh_user_gate.py; scripts/sync_pi_btw.py; tests/fixtures/pi_ext/fake-btw.ts; tests/test_mms_web_btw_context.py; tests/test_mms_web_btw_native.py; tests/test_mms_web_session_heartbeat.py; tests/test_mms_web_sessions_pi_driver.py; tests/test_mms_web_sessions_service.py; tests/test_mms_web_windows_imports.py; tests/test_pi_launcher.py; walls.md,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
266,fix(release): align v4.22 runtime version metadata,MERGED,main历史+dev历史,C; T,C11; C23,runtime/package/static 版本一致性门禁重要；不迁移旧 tag，只迁发行验证。,1f466eea81fa802256df9dbc84dab12b4f7c398f,dev,codex/release-4.22.1,2026-09-15T15:49:12Z,https://github.com/CtriXin/multi-model-switch/pull/266,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.22.1.md; mms_version.py; mms_web_static/build.json; package.json; scripts/regression_fresh_user_gate.py; tests/test_mms_release_version.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
267,release: 5.0.0 Preview · Bot 工作台,MERGED,dev历史,H,C21; C24,稳定修复进 5.0 Preview 的整合记录；按底层能力去重。,74295c8bbeccb7b325dd3a760f012a54ea07204f,dev-pre,codex/release-5.0.0,2026-09-15T16:07:45Z,https://github.com/CtriXin/multi-model-switch/pull/267,docs/mms-web/RELEASE-v4.22.1.md; docs/mms-web/RELEASE-v5.0.0.md; mms_web_static/assets/index-CS_ZtXl3.js; mms_web_static/build.json; mms_web_static/index.html; scripts/regression_fresh_user_gate.py; tests/test_mms_release_version.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
269,release: 5.0.1 · 修复设置滚动条遮挡与 Bot 交互/弹窗样式,MERGED,dev历史,P; D,C12; C16,实际含滚动条、停止/重试、Bot 弹窗改进；虽标题 release，不能忽略其 UI 改动。,0aab7215b0a44fb0dbe4aca77369cec3ab5b6870,dev-pre,release/5.0.1,2026-09-16T00:50:44Z,https://github.com/CtriXin/multi-model-switch/pull/269,apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/Bot.tsx; apps/mms-web/src/bot.css; apps/mms-web/src/quick-model.css; apps/mms-web/src/studio.css; apps/mms-web/src/styles.css; docs/mms-web/RELEASE-v5.0.1.md; mms_version.py; mms_web_static/assets/index-BQc-MtQj.css; mms_web_static/assets/index-D_-qkS5s.js; mms_web_static/assets/index-NnG6t3Jp.css; mms_web_static/build.json; mms_web_static/index.html; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
270,fix(bot): prevent premature compact and preserve Pilot port,MERGED,dev历史,P; C; T; D,C10; C16,compact 单位修复是 Pi 适配细节；端口保持是服务合同，Bot 短会话 no-op 行为继续验证。,2b9260d868b0bc3a624bb4804c0c9268f35ac367,dev-pre,fix/bot-compact-pilot-restart,2026-09-16T03:13:46Z,https://github.com/CtriXin/multi-model-switch/pull/270,mms_web/bot_executor.py; mms_web/bots.py; mms_web/service.py; tests/test_mms_bot_compaction.py; tests/test_mms_web_service.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
271,fix(installer): tell the user Pilot is opening on a preview install,MERGED,dev历史,C; H,C10; C21,installer 修复进入稳定线；与 #260 同源能力，不重复迁移。,282b2d3f8381e307f6175e23ee072ce594012ecb,dev,claude/installer-preview-launch-hint,2026-09-16T03:13:06Z,https://github.com/CtriXin/multi-model-switch/pull/271,install.sh,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
